Codigo Postal,Colonia,_Municipio,cve_mun,Seccion
78438,EMILIANO ZAPATA,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,HACIENDA DE LAS CRUCES,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIMERO DE MAYO 1a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIV HACIENDA DE COCOYOC,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78437,PRIV JOSE DE GALVEZ,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIVADA HACIENDA DE SAN AGUSTIN,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIVADA HACIENDA GUADALUPE,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIVADA HACIENDA LA ESTANCIA,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIVADA HACIENDA SAN GABRIEL,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIVADA HACIENDA SAN MATEO,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,PRIVADA SAN SEBASTIAN,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,REAL DE SAN PEDRO II,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78437,REFORMA 2a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78437,SANTA CRUZ,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78437,TORRES NEDEN,SOLEDAD DE GRACIANO SANCHEZ,35,1288
78438,9 DE MAYO,SOLEDAD DE GRACIANO SANCHEZ,35,1289
78438,DEL BOSQUE,SOLEDAD DE GRACIANO SANCHEZ,35,1289
78438,DERECHOS HUMANOS,SOLEDAD DE GRACIANO SANCHEZ,35,1289
78438,PRIMERO DE MAYO 1a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1289
78438,PRIMERO DE MAYO 2a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1289
78438,ROBERTO CERVANTES,SOLEDAD DE GRACIANO SANCHEZ,35,1289
78436,FIDEL VELAZQUEZ,SOLEDAD DE GRACIANO SANCHEZ,35,1290
78436,LOS ALAMOS,SOLEDAD DE GRACIANO SANCHEZ,35,1290
78436,PRADERAS DEL MAUREL,SOLEDAD DE GRACIANO SANCHEZ,35,1290
78436,AZALEAS,SOLEDAD DE GRACIANO SANCHEZ,35,1291
78436,FIDEL VELAZQUEZ,SOLEDAD DE GRACIANO SANCHEZ,35,1291
78436,FIDEL VELAZQUEZ,SOLEDAD DE GRACIANO SANCHEZ,35,1292
78436,HOGARES FERROCARRILEROS 1a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1292
78436,QUINTA SOLEDAD,SOLEDAD DE GRACIANO SANCHEZ,35,1292
78436,VILLAS GLORIETA,SOLEDAD DE GRACIANO SANCHEZ,35,1292
78436,BUGAMBILIAS,SOLEDAD DE GRACIANO SANCHEZ,35,1293
78436,FIDEL VELAZQUEZ,SOLEDAD DE GRACIANO SANCHEZ,35,1293
78436,HOGARES FERROCARRILEROS 2a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1294
78436,HOGARES FERROCARRILEROS 2a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1295
78436,HOGARES FERROCARRILEROS 2a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1296
78436,BUGAMBILIAS,SOLEDAD DE GRACIANO SANCHEZ,35,1297
78436,HOGARES FERROCARRILEROS 1a SECCION,SOLEDAD DE GRACIANO SANCHEZ,35,1297
78438,JARDINES DEL VALLE,SOLEDAD DE GRACIANO SANCHEZ,35,1297
78437,JARDINES DEL VALLE,SOLEDAD DE GRACIANO SANCHEZ,35,1297
78437,LAUREL,SOLEDAD DE GRACIANO SANCHEZ,35,1297
78437,PONCIANO ARRIAGA,SOLEDAD DE GRACIANO SANCHEZ,35,1298
78437,21 DE MARZO,SOLEDAD DE GRACIANO SANCHEZ,35,1299
78437,GENOVEVO RIVAS GUILLEN,SOLEDAD DE GRACIANO SANCHEZ,35,1299
78437,JAIME TORRES BODET,SOLEDAD DE GRACIANO SANCHEZ,35,1299
78437,PONCIANO ARRIAGA,SOLEDAD DE GRACIANO SANCHEZ,35,1299
78390,PROVIDENCIA,SOLEDAD DE GRACIANO SANCHEZ,35,1299
78396,RICARDO B ANAYA,SOLEDAD DE GRACIANO SANCHEZ,35,1299
78437,21 DE MARZO,SOLEDAD DE GRACIANO SANCHEZ,35,1300
78437,"FRANCISCO SARABIA (T VESP), SAN LUIS REY DE CHICAGO (TMAT)",SOLEDAD DE GRACIANO SANCHEZ,35,1300
78437,21 DE MARZO,SOLEDAD DE GRACIANO SANCHEZ,35,1301
78437,"FRANCISCO SARABIA (T VESP), SAN LUIS REY DE CHICAGO (TMAT)",SOLEDAD DE GRACIANO SANCHEZ,35,1301
78438,LA FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1301
78437,MILITAR,SOLEDAD DE GRACIANO SANCHEZ,35,1301
78438,VILLAS DEL POTOSI,SOLEDAD DE GRACIANO SANCHEZ,35,1301
78437,ZONA URBANA EJIDAL DE GRACIANO SANCHEZ,SOLEDAD DE GRACIANO SANCHEZ,35,1301
78438,LA FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1302
78438,SAN LUIS 1,SOLEDAD DE GRACIANO SANCHEZ,35,1302
78438,VILLAS DE FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1302
78438,VILLAS DEL POTOSI,SOLEDAD DE GRACIANO SANCHEZ,35,1302
78438,ARBOLEDAS DE ORIENTE,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,ARBOLEDAS DE ORIENTE II,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,EL TUCAN,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,PRIVADA SANTA FE,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,QUINTAS DE LA HACIENDA 1A SECC,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,REAL DE SAN PEDRO,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,SAN LUIS 1,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,SAN RAFAEL,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,VILLAS DE FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1303
78438,COLINAS DEL BOSQUE,SOLEDAD DE GRACIANO SANCHEZ,35,1305
78438,LA FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1305
78438,NUEVO FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1305
78438,SAN LUIS 1,SOLEDAD DE GRACIANO SANCHEZ,35,1305
78437,VILLA ALBORADA,SOLEDAD DE GRACIANO SANCHEZ,35,1305
78438,VILLAS DE FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1305
78437,21 DE MARZO,SOLEDAD DE GRACIANO SANCHEZ,35,1306
78437,JAIME TORRES BODET,SOLEDAD DE GRACIANO SANCHEZ,35,1306
78438,NUEVO FORESTA,SOLEDAD DE GRACIANO SANCHEZ,35,1306
